flight id:101
flight code:MiG-29A
origin:RU
date:2011-06-01
from:maykop-khanskaya
to:beslan
motor(s):2
mass aircraft:10922.041768
mass fuel:10922.041768
lift coef:1.604765498192893
drag coef:0.011066253455886965

longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
2.0126889,6.57363,23.63,-2.3,2.0,43.2,-1.0,18.998150379316506,115634.4957689614,115634.4957689614,23.901371975663917,7.63001604587407,26069.92733490331,90.8,25.316829403457426
2.0127657,6.5736892,23.63,-2.3,1.7,43.2,-1.0,18.918840593233035,68863.65738602701,68863.65738602701,24.43135720246216,7.657757381077142,26286.687042953825,91.70000000000002,25.316837058750515
2.0130752,6.5739274,23.63,-2.3,2.1,43.2,-1.0,18.905411997492912,42564.874149351686,42564.874149351686,24.258958826927078,7.683121202319607,26584.457468678076,94.10000000000001,25.316844714043604
2.0131524,6.5739869,23.63,-2.3,2.5,43.2,-1.0,18.95616005014092,37752.75070278576,37752.75070278576,22.938448456265505,7.650797383709697,26184.598172834358,91.10000000000001,25.316852369336694
2.0133031,6.5741028,23.63,-2.3,2.4,43.2,-1.0,18.97898279695205,39111.92197466253,39111.92197466253,21.889506744148363,7.790876643076204,26004.33831796975,90.7,25.31686002462978
2.0133785,6.5741609,23.63,-2.3,2.0,43.2,-1.0,19.002809148303996,43126.66058746055,43126.66058746055,22.437315268627593,7.666022369855251,25870.982442414243,90.4,25.31686767992287
2.0136054,6.5743355,23.63,-2.3,1.8,43.2,-1.0,18.87200604579903,42831.35191557882,42831.35191557882,24.44669381537705,7.408038888987437,25208.102359628665,90.5,25.316875335215958
2.0136855,6.5743972,23.63,-2.3,1.8,43.2,-1.0,18.806573785146117,42746.423929994984,42746.423929994984,22.681266282608526,7.3180105972157845,25936.892021029027,90.50000000000001,25.316875335215958
2.0137633,6.574457,23.63,-2.3,2.1,43.2,-1.0,19.1561421715765,46786.11788734327,46786.11788734327,21.771650369678675,7.331901013009007,25896.771849070603,90.30000000000001,25.316875335215958
2.0138414,6.5745171,23.63,-2.3,2.6,43.2,-1.0,18.71598180146177,41437.447256902284,41437.447256902284,20.62000806193097,7.371912791010183,25345.42926544599,90.5,25.316875335215958
2.013992,6.5746331,23.63,-2.3,2.3,43.2,-1.0,18.940948934702007,43282.74286185318,43282.74286185318,20.944615741184965,7.254233592467543,25571.108735575486,90.9,25.316875335215958
2.0141454,6.5747511,23.63,-2.3,2.1,43.2,-1.0,19.087467625833643,44223.33580759605,44223.33580759605,22.035962029497107,7.400444292765416,25092.890770102742,88.8,25.316875335215958
2.0142191,6.5748077,23.63,-2.3,1.9,43.2,-1.0,18.526731869099358,43409.533736532125,43409.533736532125,24.607827305777167,7.327222128680789,24383.49650925526,89.6,25.316875335215958
2.0142961,6.574867,23.63,-2.3,1.6,43.2,-1.0,18.891023197399385,51131.13785870622,51131.13785870622,25.764258469285913,7.563458791117977,24312.316173722098,91.0,25.316875335215958
2.014374,6.574927,23.63,-2.3,1.7,43.2,-1.0,19.170168254479083,54194.10253324893,54194.10253324893,26.34968812367149,7.509397538193362,24246.12928621228,91.2,25.316875335215958
2.0144498,6.5749853,23.63,-2.3,2.2,43.2,-1.0,19.083845746519877,50588.01437302882,50588.01437302882,26.958299760715356,7.472627130958391,24413.648804237964,91.5,25.316875335215958
2.0145291,6.5750464,23.63,-2.3,2.5,43.2,-1.0,18.606620337197867,50476.72660865871,50476.72660865871,27.06242186516581,7.435976345706247,24298.177755815675,89.80000000000001,25.316875335215958
2.0146063,6.5751058,23.63,-2.3,2.4,43.2,-1.0,18.974729360451107,50587.04443499273,50587.04443499273,28.685002596064514,7.196344193589169,23642.06657819203,88.7,25.316875335215958
2.0148392,6.5752851,23.62,-2.3,2.2,43.2,-1.0,18.942495643129924,41035.50668446159,41035.50668446159,30.945703439772398,7.156032042407882,24291.93337283161,89.3,25.316867679922872
2.0149151,6.5753434,23.62,-2.3,1.8,43.2,-1.0,19.083857388685747,42756.13765352412,42756.13765352412,30.322512076167556,6.936598025579597,24238.221657655515,90.6,25.316860024629786
2.0150664,6.5754599,23.62,-2.3,1.8,43.2,-1.0,18.80971085454059,43921.273199652685,43921.273199652685,28.500331193985055,7.1241596732315315,23603.034869969357,92.4,25.3168523693367
2.0151418,6.5755179,23.62,-2.3,2.2,43.2,-1.0,18.98381022506523,40113.80926764309,40113.80926764309,28.41281250434978,6.8108112011689075,23771.163666661407,91.9,25.31684471404361
2.0152187,6.5755771,23.62,-2.3,2.3,43.2,-1.0,18.86302160833228,39414.24222805196,39414.24222805196,27.826339646305772,6.896833251421835,24046.894590284657,88.89999999999999,25.316837058750522
2.0153701,6.5756936,23.62,-2.3,2.5,43.2,-1.0,19.050501387446733,40037.163560255634,40037.163560255634,29.048500890322256,6.88805438364497,24863.13199509833,89.69999999999999,25.316829403457433
2.0155244,6.5758123,23.62,-2.3,2.3,43.2,-1.0,18.967716017454975,38009.53078480692,38009.53078480692,28.4287842573752,6.836023945209616,24772.911312619053,87.79999999999998,25.316821748164344
2.0156002,6.5758706,23.62,-2.3,1.8,43.2,-1.0,19.06949904772117,37449.64772258023,37449.64772258023,27.109083124984085,7.091453042306287,24109.411163216482,89.8,25.316814092871258
2.0157499,6.5759858,23.62,-2.3,1.9,43.2,-1.0,18.836110494077193,40688.22135868277,40688.22135868277,26.97556235440481,7.092377077084539,24158.994476575488,93.0,25.31680643757817
2.0159785,6.5761617,23.62,-2.3,2.3,43.2,-1.0,18.8791806174566,42044.01232502983,42044.01232502983,25.811819087937867,7.272896443833022,24155.68382995106,94.0,25.31679878228508
2.0160561,6.5762211,23.62,-2.3,2.6,43.2,-1.0,19.044430647179293,43059.77366044607,43059.77366044607,24.910898283268175,7.259801203364814,24050.18874914915,95.1,25.31679878228508
2.0161336,6.5762806,23.62,-2.3,2.6,43.2,-1.0,19.030465321894464,41413.552964612674,41413.552964612674,25.663386773236155,7.213184302341853,24448.78623361459,92.9,25.31679878228508
2.0162095,6.5763388,23.62,-2.3,2.2,43.2,-1.0,18.593351675590007,41994.01267186621,41994.01267186621,27.765890913883972,7.077974456172016,25032.386245898873,91.39999999999999,25.31679878228508
2.0162875,6.5763986,23.62,-2.3,1.9,43.2,-1.0,19.142134064942283,45148.241445615575,45148.241445615575,26.54365481120331,7.360179253956478,24632.50500951252,94.0,25.31679878228508
2.0163617,6.5764556,23.62,-2.3,1.9,43.2,-1.0,18.626677462487713,42598.15383535349,42598.15383535349,24.94172408098374,7.392252738112882,24974.199013081045,95.4,25.31679878228508
2.0165913,6.5766315,23.62,-2.3,1.9,43.2,-1.0,18.92605942988983,46471.71513938389,46471.71513938389,24.51959223872968,7.471786988849049,24234.394984394934,94.60000000000002,25.31679878228508
2.0166665,6.5766892,23.62,-2.3,2.3,43.2,-1.0,18.888490362406582,51359.52786835202,51359.52786835202,25.080603764995885,7.51261096360297,24083.272849171597,94.90000000000002,25.31679878228508
2.0167421,6.5767471,23.62,-2.3,2.7,43.2,-1.0,19.012302165423552,50912.96458867434,50912.96458867434,24.815323303670038,7.236784341089763,24048.295855733646,94.2,25.31679878228508
2.0168206,6.5768074,23.62,-2.3,2.5,43.2,-1.0,18.82506837140429,51534.54288915718,51534.54288915718,23.56088462938274,7.568740790293768,23913.206928454554,92.20000000000002,25.31679878228508
2.0168961,6.5768652,23.62,-2.3,2.2,43.2,-1.0,18.959922881220653,54591.52249635879,54591.52249635879,23.717361467750855,7.6995363155138605,24504.45631648845,93.4,25.31679878228508
2.0170498,6.5769829,23.62,-2.3,2.0,43.2,-1.0,18.839807140542725,49776.79720286675,49776.79720286675,23.855009405107396,7.720395421580196,24178.002371501643,92.5,25.31679878228508
2.0171275,6.5770424,23.62,-2.3,1.8,43.2,-1.0,19.044430647179293,46295.59729697315,46295.59729697315,24.661171220931095,7.962649771873001,24328.169088128932,91.4,25.31679878228508
2.0172026,6.5770999,23.62,-2.3,1.6,43.2,-1.0,18.85993967119219,46382.15693437974,46382.15693437974,25.189678406500246,8.05662058535621,24302.224677759492,92.30000000000001,25.31679878228508
2.0172789,6.5771583,23.62,-2.3,1.8,43.2,-1.0,18.677088767416688,41861.511881671664,41861.511881671664,25.267054554772805,7.760336375597866,25176.936116084365,91.80000000000001,25.31679878228508
2.0173543,6.5772161,23.62,-2.3,2.3,43.2,-1.0,18.945650305974983,44090.44138870355,44090.44138870355,25.29538931846744,7.575166032351001,25114.136971711236,89.7,25.31679878228508
2.017431,6.5772749,23.62,-2.3,2.6,43.2,-1.0,18.802561530728465,43350.35424655826,43350.35424655826,23.044409117446545,7.627114120300923,25810.2123408734,89.20000000000002,25.31679878228508
2.0175082,6.5773341,23.62,-2.3,2.4,43.2,-1.0,18.932774125534507,46186.84293821019,46186.84293821019,22.40319488946058,7.679303677904695,26254.439565556233,89.70000000000002,25.31679878228508
2.0177393,6.5775097,23.62,-2.3,2.1,43.2,-1.0,18.99346623374493,46163.17279154833,46163.17279154833,21.688329510430258,7.730903751700723,26960.114533457105,91.10000000000002,25.31679878228508
2.0178153,6.5775673,23.62,-2.3,1.7,43.2,-1.0,19.02697972824619,44302.3638217423,44302.3638217423,21.185165138783752,7.477983035609921,27204.262513542813,90.5,25.31679878228508
2.017973,6.5776864,23.62,-2.3,1.9,43.2,-1.0,18.99833583195284,41426.337699506425,41426.337699506425,21.65747718796363,7.143960843396142,27000.75097431099,87.8,25.31679878228508
2.0180506,6.5777451,23.62,-2.3,2.3,43.2,-1.0,18.989242657727946,40678.85011197051,40678.85011197051,20.531086111385125,7.127427654485975,27655.801373604725,88.39999999999999,25.31679878228508
2.0182059,6.5778624,23.62,-2.3,1.7,43.2,-1.0,18.90548642109826,37761.15097970599,37761.15097970599,20.460087580992806,6.901941567533959,26902.95945317248,89.89999999999999,25.31679878228508
2.0182818,6.577919,23.62,-2.3,0.5,43.2,-1.0,18.43563347416102,38984.8683858734,38984.8683858734,20.144301870335816,6.696744783011303,26060.987519523238,90.7,25.31679878228508
2.018415,6.5780184,23.6,-2.3,0.3,43.2,-1.0,15.952963647294693,47149.68391216784,47149.68391216784,20.36068713748123,6.938628886438631,25426.66129746091,90.70000000000002,25.3167834716989
2.0184738,6.5780619,23.6,-2.3,0.3,43.2,-1.0,14.336582480553261,63543.22466463426,63543.22466463426,21.735085099212817,7.29899142428231,25579.416313270624,93.80000000000001,25.316768161112723
2.0185282,6.5781022,23.6,-2.3,0.4,43.2,-1.0,13.210425746074195,94179.32082192117,94179.32082192117,21.99820250373297,7.28491509056531,25431.75868400719,93.4,25.316752850526544
2.0185799,6.5781405,23.6,-2.3,0.6,43.2,-1.0,11.901684357422743,130536.14358085975,130536.14358085975,23.540558104906527,7.321205747675036,25584.581013933785,93.30000000000001,25.31673753994037
2.0186253,6.578174,23.6,-2.3,0.8,43.2,-1.0,10.88781602681795,169067.33347356482,169067.33347356482,23.098469917007677,7.452080936597408,25147.595307867516,92.1,25.31672222935419
2.0186674,6.5782052,23.6,-2.3,1.0,43.2,-1.0,9.630731987002932,196815.0577761813,196815.0577761813,23.6091102373792,7.671168946504195,25284.243618982528,93.6,25.316706918768016
2.0187022,6.5782308,23.6,-2.3,1.2,43.2,-1.0,8.290150723601736,206543.77025897926,206543.77025897926,23.905998250893255,7.7592054994976865,25520.053841883797,95.4,25.316691608181838
2.0187331,6.5782537,23.62,-2.3,1.4,43.2,-1.0,7.516473180509311,201202.56886359272,201202.56886359272,23.123256312017105,7.651199135275582,24736.95495358668,92.9,25.31669160818184
2.0187594,6.5782733,23.62,-2.3,1.6,43.2,-1.0,6.568705433962948,183149.30880702042,183149.30880702042,22.979817753464275,8.017944335873892,25029.13997030526,92.7,25.31669160818184
2.0187804,6.5782888,23.62,-2.3,1.8,43.2,-1.0,5.504537093008874,159268.04215995513,159268.04215995513,22.89900706631603,8.074244060080144,25276.752701352627,89.2,25.316691608181845
2.0188043,6.5783065,23.62,-2.3,1.6,43.4,-1.0,5.983247937455066,138154.7770549464,138154.7770549464,24.76410663320529,8.043772540528497,25612.04378747398,87.5,25.31670691876802
2.018832,6.5783275,23.62,-2.3,1.7,43.2,-1.0,6.833969371005324,114744.46152529005,114744.46152529005,23.735502972868133,7.714409399509568,25564.03187272182,86.1,25.3167222293542
2.0188632,6.5783507,23.62,-2.3,1.7,42.4,-1.0,7.402226987089505,85420.05784902324,85420.05784902324,25.878858874937496,7.61382838379939,25292.782301253614,86.89999999999999,25.316737539940373
2.0188929,6.5783744,23.62,-2.3,1.6,39.5,-1.0,7.206318415003515,54464.74740565906,54464.74740565906,26.001221950118826,7.459162739020662,25165.807601399116,88.39999999999999,25.31675285052655
2.0189148,6.5783961,23.62,-2.3,1.7,32.1,-1.0,5.568451104180755,23160.921921785513,23160.921921785513,27.97977393381622,7.601869293556922,25050.647401258266,89.80000000000001,25.316768161112726
2.0189292,6.5784157,23.63,-2.3,2.4,20.4,-1.0,4.258479351515975,6171.208226929004,6171.208226929004,28.336832161323915,7.445611382905312,24842.000341295687,90.8,25.31679112699199
2.0189351,6.5784316,23.63,-2.3,2.9,6.7,-1.0,2.7030477645425353,6598.104939091991,6598.104939091991,26.125788167494456,7.676598842588913,25062.278434918066,89.60000000000001,25.31681409287125
2.0189351,6.5784469,23.63,-2.3,2.6,351.9,-1.0,1.795810146481114,17287.363616348237,17287.363616348237,27.602453338698325,7.720558350668511,25188.92657693038,92.4,25.316821748164337
2.0189296,6.5784614,23.62,-2.3,2.1,339.0,-1.0,1.1926044722079399,37471.621208533135,37471.621208533135,27.47582274540765,7.4777518918898265,25335.025693135125,92.1,25.31682174816434
2.0189202,6.5784748,23.62,-2.3,1.9,326.9,-1.0,1.3859418488755804,55043.26382026847,55043.26382026847,26.031637321070527,7.283739652470148,25267.178898751066,94.5,25.316821748164344
2.0189066,6.5784874,23.62,-2.3,1.9,316.1,-1.0,1.9185976865292267,58757.77369374467,58757.77369374467,24.06839731707349,7.17313644354275,25006.91165968529,95.60000000000001,25.316821748164347
2.0188907,6.5784974,23.62,-2.3,1.6,307.5,-1.0,2.7002984020040497,49970.54334732182,49970.54334732182,24.302802905294442,7.3514078442281185,24314.309643403805,94.89999999999999,25.316821748164347
2.0188736,6.5785057,23.62,-2.3,1.6,299.7,-1.0,3.195104617232659,33029.06102829938,33029.06102829938,22.338724007485435,7.462376065448406,23997.14144631246,96.5,25.316821748164347
2.0188544,6.5785125,23.62,-2.3,1.9,293.2,-1.0,3.7823574634976618,17193.549584646633,17193.549584646633,22.302116203560796,7.518633000487113,23585.577987240333,95.0,25.316821748164347
2.0188327,6.5785183,23.63,-2.3,2.6,287.7,-1.0,4.215052445256618,12537.792261392642,12537.792261392642,22.919822686035147,7.3711227053240975,23665.397519797218,93.69999999999999,25.31682940345743
2.0188122,6.5785225,23.63,-2.3,2.6,283.6,-1.0,4.462606205821233,16149.016354963014,16149.016354963014,22.538365717111922,7.257546373969563,24046.980188316098,92.10000000000001,25.31682940345743
2.0187884,6.5785261,23.63,-2.3,2.5,280.5,-1.0,4.921627977333149,20233.775641226308,20233.775641226308,22.363741201121925,7.145236569867032,23947.23304000154,94.1,25.316829403457426
2.0187584,6.5785301,23.63,-2.3,2.3,281.2,-1.0,5.630063760897029,22617.187445455635,22617.187445455635,23.252453213899717,6.964329863436413,23690.746036191904,92.8,25.316829403457426
2.0187326,6.5785343,23.63,-2.3,2.3,285.7,-1.0,5.09005145246919,24428.75479798349,24428.75479798349,21.355096196730837,6.838477232902052,23716.960016150762,91.5,25.316837058750515
2.0187118,6.5785393,23.63,-2.3,2.0,292.7,-1.0,4.3215735701908,23203.9691920847,23203.9691920847,21.689937344095387,6.933839226364174,24253.66706717983,93.0,25.316844714043604
2.0186924,6.5785459,23.63,-2.3,1.5,299.8,-1.0,3.7750300476789067,19128.234998912332,19128.234998912332,21.861585023581384,6.8396913603483975,23943.13475544005,91.20000000000002,25.316852369336694
2.0186749,6.578554,23.61,-2.3,1.5,306.9,-1.0,3.2970405942736503,13787.545380411862,13787.545380411862,21.0798404663276,6.866089377273809,24151.062549761322,92.90000000000002,25.316844714043604
2.0186585,6.578564,23.61,-2.3,1.9,312.8,-1.0,2.7436768071008872,5616.133272746881,5616.133272746881,23.170238638873812,6.8808297477390905,24245.032499484667,90.00000000000001,25.31683705875052
2.0186426,6.5785754,23.63,-2.3,2.4,318.3,-1.0,2.400898307293987,8960.670796919201,8960.670796919201,22.645042947697426,7.104521401949699,24873.286205211778,89.3,25.316844714043608
2.0186244,6.5785909,23.63,-2.3,2.5,321.0,-1.0,2.0965305447135263,15751.458708566397,15751.458708566397,21.687475321828845,7.158628051654304,24652.755800629642,88.60000000000001,25.316844714043604
2.0186012,6.5786118,23.63,-2.3,2.4,321.6,-1.0,2.709030176034397,18920.33928235504,18920.33928235504,23.66596182944431,7.350000770774434,24510.72907350253,90.7,25.316844714043604
2.0185749,6.5786354,23.63,-2.3,2.4,320.5,-1.0,3.5365897695081667,17674.566032933777,17674.566032933777,24.908463015746968,7.209559023686228,24562.58960048259,89.8,25.316844714043604
2.0185461,6.5786594,23.63,-2.3,2.5,318.1,-1.0,4.119896962747168,14321.058715506677,14321.058715506677,24.434677391965167,7.239660988622117,25404.924723747135,91.0,25.316844714043604
2.0185153,6.5786824,23.62,-2.3,2.0,315.0,-1.0,4.4464223809802546,16232.79218369316,16232.79218369316,24.38210514295523,7.471504553358069,25025.242983456403,92.0,25.31683705875052
2.0184833,6.5787045,23.62,-2.3,1.5,312.0,-1.0,4.445864103128836,21904.645671001428,21904.645671001428,23.46817718196909,7.399336263157066,25270.06761064007,90.89999999999999,25.316829403457433
2.0184499,6.5787249,23.62,-2.3,1.5,309.1,-1.0,4.8508725594023,26684.968875572777,26684.968875572777,23.99860946770835,7.5781254719094715,26060.206339200216,93.0,25.316821748164347
2.0184147,6.5787442,23.62,-2.3,1.9,306.8,-1.0,5.06239519574609,29858.67386183856,29858.67386183856,26.427488968894263,7.527201354314574,26407.197698148088,90.39999999999999,25.316829403457437
2.0183791,6.5787623,23.62,-2.3,1.9,304.2,-1.0,5.244801205395334,29814.356018341223,29814.356018341223,26.867684599037965,7.434179657270696,26773.816592947795,90.50000000000001,25.316837058750522
2.0183409,6.5787797,23.62,-2.3,1.9,300.1,-1.0,5.553802957004373,27145.623367857206,27145.623367857206,27.502212551180413,7.407423366451737,26397.09228776171,92.1,25.316829403457433
2.0183007,6.5787945,23.62,-2.3,2.4,294.6,-1.0,5.964220791748666,25014.40302147752,25014.40302147752,27.0655318536554,7.443178376558956,26921.18440347447,90.60000000000001,25.316821748164344
2.0182586,6.5788065,23.63,-2.3,2.6,288.5,-1.0,6.537066824969557,23989.0309769014,23989.0309769014,25.406324817478495,7.505244710875337,27256.890849212257,87.4,25.316821748164344
2.0182165,6.5788145,23.63,-2.3,2.4,281.7,-1.0,6.94116049848761,24337.68425801872,24337.68425801872,25.445901826999144,7.67156023381997,27260.40196173874,88.4,25.31682174816434
2.0181735,6.5788191,23.63,-2.3,1.8,275.2,-1.0,7.609859470155525,26105.701133326027,26105.701133326027,26.097729295259807,7.839208086571224,27239.162003805104,85.7,25.316821748164337
2.018128,6.5788208,23.63,-2.3,1.8,270.8,-1.0,8.202335514960831,30962.870649100787,30962.870649100787,26.870560978499483,7.747577012508565,27478.840508453348,88.1,25.316829403457426
2.0180839,6.5788206,23.63,-2.3,1.7,269.0,-1.0,8.426043604209974,37511.79289445019,37511.79289445019,28.313684426309695,8.09285432947237,27259.62295071271,86.9,25.316837058750515
2.0180381,6.5788206,23.63,-2.3,1.9,270.1,-1.0,8.512957786010727,44378.03748925799,44378.03748925799,27.63133019748264,8.130541288113134,26482.615737804816,86.69999999999999,25.316844714043604
2.0179934,6.5788208,23.63,-2.3,1.9,271.9,-1.0,8.376566474424566,48829.63761141463,48829.63761141463,26.196812382624778,8.189001905361765,25905.50077785149,88.70000000000002,25.316852369336694
2.0179485,6.5788226,23.63,-2.3,2.1,274.7,-1.0,8.118579566545986,47432.473788780524,47432.473788780524,24.568610321235443,8.288060506046902,25312.712439176175,89.60000000000001,25.31686002462978
2.0179027,6.5788258,23.63,-2.3,2.6,276.4,-1.0,8.02537192108628,38474.61902167726,38474.61902167726,25.191942013627852,8.035521725726698,24948.355153450775,91.30000000000001,25.31686767992287
2.0178582,6.5788296,23.63,-2.3,2.9,277.2,-1.0,7.938930403327003,24443.165318620893,24443.165318620893,25.065028302610028,7.834275800762388,24696.525886945583,91.10000000000001,25.316875335215958
2.0178137,6.5788334,23.63,-2.3,2.6,276.3,-1.0,7.918974071036493,10319.879267714565,10319.879267714565,26.17641212966487,7.704156475746305,24635.568440278534,93.40000000000002,25.316875335215958
2.0177704,6.5788358,23.62,-2.3,2.0,272.2,-1.0,7.859800126448246,7380.343994221383,7380.343994221383,25.914351068132966,7.604168729208314,24071.78657712052,90.50000000000001,25.316867679922872
2.0177273,6.5788354,23.62,-2.3,1.7,265.6,-1.0,8.329280051078598,11089.853950718309,11089.853950718309,26.193794712512286,7.542308249202139,23386.367551637624,92.90000000000002,25.316860024629786
2.0176898,6.5788313,23.62,-2.3,1.7,256.4,-1.0,8.03207170188828,6779.25341717797,6779.25341717797,26.902341698900898,7.59329905813869,23138.8601216975,92.00000000000001,25.3168523693367
2.0176612,6.5788245,23.62,-2.3,1.7,246.7,-1.0,7.632063826223761,8862.284152738785,8862.284152738785,26.564112249107378,7.261019501858258,22913.241657234008,91.9,25.31684471404361
2.0176363,6.5788151,23.62,-2.3,1.7,237.0,-1.0,7.982733191886417,30144.46625147168,30144.46625147168,27.05165559886664,7.388565472803443,23627.15282157487,90.4,25.316837058750522
2.0176137,6.5788034,23.62,-2.3,2.0,229.4,-1.0,8.440015130859793,53217.8548524533,53217.8548524533,25.996686037327166,7.2846321650446,24177.541609199587,91.4,25.316829403457433
2.0175902,6.5787868,23.62,-2.3,2.5,222.7,-1.0,9.520828773356198,74667.44203595203,74667.44203595203,26.086202984559648,7.091079194885812,25054.9266704499,93.40000000000002,25.316821748164344
2.0175659,6.5787661,23.62,-2.3,2.8,217.6,-1.0,10.832608807952075,91881.55823531542,91881.55823531542,25.08864233379213,7.279004210616941,24957.103091633886,90.0,25.316814092871258
2.0175397,6.5787408,23.62,-2.3,2.5,214.3,-1.0,11.921378597647557,107701.435214745,107701.435214745,25.010621134680612,7.249527977892508,25146.207254770357,89.8,25.31680643757817
2.0175158,6.5787147,23.62,-2.3,2.2,214.9,-1.0,12.17935453594316,126644.33910833715,126644.33910833715,22.76814142839797,7.405609626557191,24800.374996762876,88.0,25.31679878228508
2.0174888,6.5786892,23.62,-2.3,2.2,218.1,-1.0,12.210678541912873,144539.33062917748,144539.33062917748,22.848958795676516,7.488989776579162,24503.022015313527,87.19999999999999,25.31679878228508
2.0174605,6.5786647,23.62,-2.3,1.9,222.4,-1.0,11.826975867004377,154112.16750745923,154112.16750745923,22.274357942130106,7.632005643876072,24778.01487344122,84.1,25.31679878228508
2.0174297,6.5786424,23.62,-2.3,1.5,226.8,-1.0,11.660637181005065,145307.8500237524,145307.8500237524,22.692328182477926,7.520775025233773,24961.784886448873,82.89999999999999,25.31679878228508
2.0173961,6.5786213,23.62,-2.3,1.5,230.8,-1.0,11.535486896936527,113698.40433277989,113698.40433277989,23.89493630942613,7.6579507008367855,24791.627525074666,82.7,25.31679878228508
2.0173616,6.5786021,23.62,-2.3,2.1,232.6,-1.0,11.17890960457999,69534.68875582644,69534.68875582644,23.827774910309543,7.678322413935376,24235.97430942747,84.6,25.31679878228508
2.0173266,6.5785827,23.62,-2.3,2.5,232.0,-1.0,11.260348340624489,26442.8527987056,26442.8527987056,25.090091016682777,7.886500722252265,24366.18184929481,82.80000000000001,25.31679878228508
2.0172908,6.5785624,23.62,-2.3,2.5,230.4,-1.0,11.16489778891314,26319.235067722588,26319.235067722588,26.591176752588378,7.92411574867531,23846.45877544225,83.20000000000002,25.31679878228508
2.0172559,6.5785415,23.62,-2.3,2.4,228.3,-1.0,11.444212482879283,38952.600586128196,38952.600586128196,25.03760032499989,7.841164989923401,23758.807109278412,85.60000000000001,25.31679878228508
2.0172244,6.57852,23.62,-2.3,2.5,225.3,-1.0,11.472887316511066,35184.11272173259,35184.11272173259,25.854176406156,8.10240390994743,23820.66168467538,88.70000000000002,25.31679878228508
2.0171929,6.5784969,23.62,-2.3,2.3,223.4,-1.0,11.702776442712965,18078.83021078923,18078.83021078923,28.62144252187962,8.151641253141495,24140.695173709537,88.19999999999999,25.31679878228508
2.0171621,6.5784735,23.62,-2.3,1.9,221.8,-1.0,11.92476277408621,9106.598007756316,9106.598007756316,30.112695918747413,7.9630938521540715,24828.60345987972,90.39999999999999,25.31679878228508
2.0171313,6.5784495,23.62,-2.3,1.4,221.2,-1.0,11.85346198956257,28353.13171343915,28353.13171343915,30.240952976321356,7.667477346535619,25326.024603965907,92.7,25.31679878228508
2.017101,6.5784257,23.62,-2.3,1.6,221.2,-1.0,11.95198792466875,42854.01401230103,42854.01401230103,29.574593340787054,7.674780557796974,25248.877571771285,91.9,25.31679878228508
2.0170713,6.5784026,23.62,-2.3,2.0,221.7,-1.0,11.792475792422557,50840.523233643646,50840.523233643646,28.767245635322134,7.52343807159164,25710.56436747981,92.80000000000001,25.31679878228508
2.0170408,6.5783791,23.63,-2.3,2.0,222.2,-1.0,11.904508456752735,47659.74922033747,47659.74922033747,29.689864396301,7.2114391480586795,25657.48523204987,91.20000000000002,25.316806437578165
2.0170102,6.5783556,23.63,-2.3,2.0,223.0,-1.0,11.74229637352382,40886.977852293545,40886.977852293545,31.187111905857094,6.991715968330758,25623.31155811338,93.0,25.31681409287125
2.0169771,6.5783312,23.63,-2.3,2.5,223.6,-1.0,11.915116440002064,30542.04508645436,30542.04508645436,29.217426503966617,6.900687917835138,25482.532700280146,92.9,25.316821748164337
2.0169467,6.5783089,23.63,-2.3,2.7,224.2,-1.0,11.608277976769273,22537.32458248274,22537.32458248274,31.93658536743362,7.142059050043059,26065.87412936241,91.20000000000002,25.316829403457426
2.0169151,6.5782859,23.63,-2.3,2.5,224.6,-1.0,11.695604952157145,14622.683372113612,14622.683372113612,32.884016390099674,6.862991780352629,25821.316105808106,90.70000000000002,25.316837058750515
2.016883,6.5782627,23.63,-2.3,1.8,224.9,-1.0,11.746629603983186,10753.315426419238,10753.315426419238,32.1196101659278,6.534306449514273,25950.764041893868,91.00000000000003,25.316844714043604
2.0168524,6.5782406,23.63,-2.3,1.5,224.9,-1.0,11.56299600097316,9888.846525947176,9888.846525947176,31.45718006486523,6.701977256207689,26154.743419783506,89.40000000000002,25.316852369336694
2.0168209,6.5782179,23.63,-2.3,1.7,224.9,-1.0,11.607124633996953,7580.4039650252225,7580.4039650252225,30.29573635701618,6.699281931768783,25720.78897695145,90.90000000000002,25.31686002462978
2.0167886,6.5781945,23.63,-2.3,2.0,224.9,-1.0,11.634723798266846,8237.388126378823,8237.388126378823,29.031398876095892,6.779008817502957,25934.19351971508,93.10000000000002,25.31686767992287
2.016758,6.5781724,23.63,-2.3,2.0,224.6,-1.0,11.60827797682855,9498.521151714573,9498.521151714573,29.255726013761628,6.99351221687198,25835.74693702921,92.00000000000001,25.316875335215958
2.0167265,6.5781495,23.63,-2.3,2.2,224.3,-1.0,11.81121740988195,10582.647777688382,10582.647777688382,28.871604357190325,7.185106181038706,26000.145145652437,92.00000000000001,25.316875335215958
2.0166958,6.578127,23.63,-2.3,2.7,224.1,-1.0,11.676240160346568,13209.428410273713,13209.428410273713,27.475382900141202,7.346689297688938,25610.50313153547,89.8,25.316875335215958
2.0166635,6.5781033,23.63,-2.3,2.7,223.9,-1.0,11.721115823238733,17106.90921077729,17106.90921077729,26.565471619381324,7.398808815820176,26313.524210149728,87.5,25.316875335215958
